id	scale_level	node_type	title	parent_node_id	region_cell_code	g1_type	place_template_id	evidence_status	status	confidence
gn_nov_g1_05_02_g4_006_bereze_selo_11_field_edge	G4	location	Нижнее Березье: село: выход к пашне и сенокосу	gn_nov_g1_05_02_g3_006_bereze_selo	nov_g1_05_02	ordinary_rural	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_02_g4_006_bereze_selo_12_forest_or_river_exit	G4	location	Нижнее Березье: село: выход к лесу, реке или просёлку	gn_nov_g1_05_02_g3_006_bereze_selo	nov_g1_05_02	ordinary_rural	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_02_g4_007_luzhitsy_selo_01_approach_road	G4	location	Верхние Лужицы: село: подъездная дорога к селу	gn_nov_g1_05_02_g3_007_luzhitsy_selo	nov_g1_05_02	ordinary_rural	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_02_g4_007_luzhitsy_selo_02_main_lane	G4	location	Верхние Лужицы: село: главная сельская улица	gn_nov_g1_05_02_g3_007_luzhitsy_selo	nov_g1_05_02	ordinary_rural	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_02_g4_007_luzhitsy_selo_03_church_yard	G4	location	Верхние Лужицы: село: церковный двор и место схода	gn_nov_g1_05_02_g3_007_luzhitsy_selo	nov_g1_05_02	ordinary_rural	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_02_g4_007_luzhitsy_selo_04_elder_yard	G4	location	Верхние Лужицы: село: старший двор	gn_nov_g1_05_02_g3_007_luzhitsy_selo	nov_g1_05_02	ordinary_rural	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_02_g4_007_luzhitsy_selo_05_common_yards	G4	location	Верхние Лужицы: село: ряд обычных дворов	gn_nov_g1_05_02_g3_007_luzhitsy_selo	nov_g1_05_02	ordinary_rural	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_02_g4_007_luzhitsy_selo_06_edge_poor_yards	G4	location	Верхние Лужицы: село: крайние и бедные дворы	gn_nov_g1_05_02_g3_007_luzhitsy_selo	nov_g1_05_02	ordinary_rural	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_02_g4_007_luzhitsy_selo_07_klet_barn_zone	G4	location	Верхние Лужицы: село: клети, амбары и зерновые закрома	gn_nov_g1_05_02_g3_007_luzhitsy_selo	nov_g1_05_02	ordinary_rural	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_02_g4_007_luzhitsy_selo_08_cattle_yard	G4	location	Верхние Лужицы: село: скотные загоны и хлевы	gn_nov_g1_05_02_g3_007_luzhitsy_selo	nov_g1_05_02	ordinary_rural	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_02_g4_007_luzhitsy_selo_09_well_or_stream	G4	location	Верхние Лужицы: село: колодец или ручей у села	gn_nov_g1_05_02_g3_007_luzhitsy_selo	nov_g1_05_02	ordinary_rural	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_02_g4_007_luzhitsy_selo_10_garden_strip	G4	location	Верхние Лужицы: село: огородная полоса	gn_nov_g1_05_02_g3_007_luzhitsy_selo	nov_g1_05_02	ordinary_rural	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_02_g4_007_luzhitsy_selo_11_field_edge	G4	location	Верхние Лужицы: село: выход к пашне и сенокосу	gn_nov_g1_05_02_g3_007_luzhitsy_selo	nov_g1_05_02	ordinary_rural	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_02_g4_007_luzhitsy_selo_12_forest_or_river_exit	G4	location	Верхние Лужицы: село: выход к лесу, реке или просёлку	gn_nov_g1_05_02_g3_007_luzhitsy_selo	nov_g1_05_02	ordinary_rural	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_02_g4_008_selische_brod_01_road_approach	G4	location	Нижнее Селище: брод: подход дороги к броду	gn_nov_g1_05_02_g3_008_selische_brod	nov_g1_05_02	ordinary_rural	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_02_g4_008_selische_brod_02_waiting_bank	G4	location	Нижнее Селище: брод: берег ожидания	gn_nov_g1_05_02_g3_008_selische_brod	nov_g1_05_02	ordinary_rural	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_02_g4_008_selische_brod_03_ford_slope	G4	location	Нижнее Селище: брод: спуск к воде	gn_nov_g1_05_02_g3_008_selische_brod	nov_g1_05_02	ordinary_rural	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_02_g4_008_selische_brod_04_crossing_line	G4	location	Нижнее Селище: брод: бродовая полоса	gn_nov_g1_05_02_g3_008_selische_brod	nov_g1_05_02	ordinary_rural	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_02_g4_008_selische_brod_05_shallow_marker	G4	location	Нижнее Селище: брод: место вехи или мелководья	gn_nov_g1_05_02_g3_008_selische_brod	nov_g1_05_02	ordinary_rural	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_02_g4_008_selische_brod_06_cattle_waiting	G4	location	Нижнее Селище: брод: площадка для скота и возов	gn_nov_g1_05_02_g3_008_selische_brod	nov_g1_05_02	ordinary_rural	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_02_g4_008_selische_brod_07_shelter_shed	G4	location	Нижнее Селище: брод: навес или малый сарай	gn_nov_g1_05_02_g3_008_selische_brod	nov_g1_05_02	ordinary_rural	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_02_g4_008_selische_brod_08_camp_fire	G4	location	Нижнее Селище: брод: кострище путников	gn_nov_g1_05_02_g3_008_selische_brod	nov_g1_05_02	ordinary_rural	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_02_g4_008_selische_brod_09_opposite_road	G4	location	Нижнее Селище: брод: выход на противоположную дорогу	gn_nov_g1_05_02_g3_008_selische_brod	nov_g1_05_02	ordinary_rural	pt_ford_place	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_001_mhovoe_na_ilmen_pristan_01_road_approach	G4	location	Старое Мховое на Ильмене: пристань: сухопутный подход к воде	gn_nov_g1_05_03_g3_001_mhovoe_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_001_mhovoe_na_ilmen_pristan_02_waiting_bank	G4	location	Старое Мховое на Ильмене: пристань: берег ожидания	gn_nov_g1_05_03_g3_001_mhovoe_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_001_mhovoe_na_ilmen_pristan_03_landing_planks	G4	location	Старое Мховое на Ильмене: пристань: мостки или земляная пристань	gn_nov_g1_05_03_g3_001_mhovoe_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_001_mhovoe_na_ilmen_pristan_04_boat_shelter	G4	location	Старое Мховое на Ильмене: пристань: лодочная зона и навес	gn_nov_g1_05_03_g3_001_mhovoe_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_001_mhovoe_na_ilmen_pristan_05_storage_shed	G4	location	Старое Мховое на Ильмене: пристань: складская клеть у воды	gn_nov_g1_05_03_g3_001_mhovoe_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_001_mhovoe_na_ilmen_pristan_06_camp_fire	G4	location	Старое Мховое на Ильмене: пристань: кострище и место путников	gn_nov_g1_05_03_g3_001_mhovoe_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_001_mhovoe_na_ilmen_pristan_07_cargo_slope	G4	location	Старое Мховое на Ильмене: пристань: склон для груза и саней	gn_nov_g1_05_03_g3_001_mhovoe_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_001_mhovoe_na_ilmen_pristan_08_water_edge	G4	location	Старое Мховое на Ильмене: пристань: урез воды и течение	gn_nov_g1_05_03_g3_001_mhovoe_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_001_mhovoe_na_ilmen_pristan_09_upstream_path	G4	location	Старое Мховое на Ильмене: пристань: тропа вверх по берегу	gn_nov_g1_05_03_g3_001_mhovoe_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_001_mhovoe_na_ilmen_pristan_10_opposite_route	G4	location	Старое Мховое на Ильмене: пристань: выход на противоположный маршрут	gn_nov_g1_05_03_g3_001_mhovoe_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_002_ozerets_na_ilmen_pristan_01_road_approach	G4	location	Старый Озерец на Ильмене: пристань: сухопутный подход к воде	gn_nov_g1_05_03_g3_002_ozerets_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_002_ozerets_na_ilmen_pristan_02_waiting_bank	G4	location	Старый Озерец на Ильмене: пристань: берег ожидания	gn_nov_g1_05_03_g3_002_ozerets_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_002_ozerets_na_ilmen_pristan_03_landing_planks	G4	location	Старый Озерец на Ильмене: пристань: мостки или земляная пристань	gn_nov_g1_05_03_g3_002_ozerets_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_002_ozerets_na_ilmen_pristan_04_boat_shelter	G4	location	Старый Озерец на Ильмене: пристань: лодочная зона и навес	gn_nov_g1_05_03_g3_002_ozerets_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_002_ozerets_na_ilmen_pristan_05_storage_shed	G4	location	Старый Озерец на Ильмене: пристань: складская клеть у воды	gn_nov_g1_05_03_g3_002_ozerets_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_002_ozerets_na_ilmen_pristan_06_camp_fire	G4	location	Старый Озерец на Ильмене: пристань: кострище и место путников	gn_nov_g1_05_03_g3_002_ozerets_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_002_ozerets_na_ilmen_pristan_07_cargo_slope	G4	location	Старый Озерец на Ильмене: пристань: склон для груза и саней	gn_nov_g1_05_03_g3_002_ozerets_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_002_ozerets_na_ilmen_pristan_08_water_edge	G4	location	Старый Озерец на Ильмене: пристань: урез воды и течение	gn_nov_g1_05_03_g3_002_ozerets_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_002_ozerets_na_ilmen_pristan_09_upstream_path	G4	location	Старый Озерец на Ильмене: пристань: тропа вверх по берегу	gn_nov_g1_05_03_g3_002_ozerets_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_002_ozerets_na_ilmen_pristan_10_opposite_route	G4	location	Старый Озерец на Ильмене: пристань: выход на противоположный маршрут	gn_nov_g1_05_03_g3_002_ozerets_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_003_pleso_u_ilmen_selo_01_approach_road	G4	location	Старое Плесо у Ильменя: село: подъездная дорога к селу	gn_nov_g1_05_03_g3_003_pleso_u_ilmen_selo	nov_g1_05_03	dense_river_road	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_003_pleso_u_ilmen_selo_02_main_lane	G4	location	Старое Плесо у Ильменя: село: главная сельская улица	gn_nov_g1_05_03_g3_003_pleso_u_ilmen_selo	nov_g1_05_03	dense_river_road	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_003_pleso_u_ilmen_selo_03_church_yard	G4	location	Старое Плесо у Ильменя: село: церковный двор и место схода	gn_nov_g1_05_03_g3_003_pleso_u_ilmen_selo	nov_g1_05_03	dense_river_road	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_003_pleso_u_ilmen_selo_04_elder_yard	G4	location	Старое Плесо у Ильменя: село: старший двор	gn_nov_g1_05_03_g3_003_pleso_u_ilmen_selo	nov_g1_05_03	dense_river_road	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_003_pleso_u_ilmen_selo_05_common_yards	G4	location	Старое Плесо у Ильменя: село: ряд обычных дворов	gn_nov_g1_05_03_g3_003_pleso_u_ilmen_selo	nov_g1_05_03	dense_river_road	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_003_pleso_u_ilmen_selo_06_edge_poor_yards	G4	location	Старое Плесо у Ильменя: село: крайние и бедные дворы	gn_nov_g1_05_03_g3_003_pleso_u_ilmen_selo	nov_g1_05_03	dense_river_road	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_003_pleso_u_ilmen_selo_07_klet_barn_zone	G4	location	Старое Плесо у Ильменя: село: клети, амбары и зерновые закрома	gn_nov_g1_05_03_g3_003_pleso_u_ilmen_selo	nov_g1_05_03	dense_river_road	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_003_pleso_u_ilmen_selo_08_cattle_yard	G4	location	Старое Плесо у Ильменя: село: скотные загоны и хлевы	gn_nov_g1_05_03_g3_003_pleso_u_ilmen_selo	nov_g1_05_03	dense_river_road	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_003_pleso_u_ilmen_selo_09_well_or_stream	G4	location	Старое Плесо у Ильменя: село: колодец или ручей у села	gn_nov_g1_05_03_g3_003_pleso_u_ilmen_selo	nov_g1_05_03	dense_river_road	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_003_pleso_u_ilmen_selo_10_garden_strip	G4	location	Старое Плесо у Ильменя: село: огородная полоса	gn_nov_g1_05_03_g3_003_pleso_u_ilmen_selo	nov_g1_05_03	dense_river_road	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_003_pleso_u_ilmen_selo_11_field_edge	G4	location	Старое Плесо у Ильменя: село: выход к пашне и сенокосу	gn_nov_g1_05_03_g3_003_pleso_u_ilmen_selo	nov_g1_05_03	dense_river_road	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_003_pleso_u_ilmen_selo_12_forest_or_river_exit	G4	location	Старое Плесо у Ильменя: село: выход к лесу, реке или просёлку	gn_nov_g1_05_03_g3_003_pleso_u_ilmen_selo	nov_g1_05_03	dense_river_road	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_004_zalese_u_ilmen_selo_01_approach_road	G4	location	Новое Залесье у Ильменя: село: подъездная дорога к селу	gn_nov_g1_05_03_g3_004_zalese_u_ilmen_selo	nov_g1_05_03	dense_river_road	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_004_zalese_u_ilmen_selo_02_main_lane	G4	location	Новое Залесье у Ильменя: село: главная сельская улица	gn_nov_g1_05_03_g3_004_zalese_u_ilmen_selo	nov_g1_05_03	dense_river_road	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_004_zalese_u_ilmen_selo_03_church_yard	G4	location	Новое Залесье у Ильменя: село: церковный двор и место схода	gn_nov_g1_05_03_g3_004_zalese_u_ilmen_selo	nov_g1_05_03	dense_river_road	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_004_zalese_u_ilmen_selo_04_elder_yard	G4	location	Новое Залесье у Ильменя: село: старший двор	gn_nov_g1_05_03_g3_004_zalese_u_ilmen_selo	nov_g1_05_03	dense_river_road	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_004_zalese_u_ilmen_selo_05_common_yards	G4	location	Новое Залесье у Ильменя: село: ряд обычных дворов	gn_nov_g1_05_03_g3_004_zalese_u_ilmen_selo	nov_g1_05_03	dense_river_road	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_004_zalese_u_ilmen_selo_06_edge_poor_yards	G4	location	Новое Залесье у Ильменя: село: крайние и бедные дворы	gn_nov_g1_05_03_g3_004_zalese_u_ilmen_selo	nov_g1_05_03	dense_river_road	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_004_zalese_u_ilmen_selo_07_klet_barn_zone	G4	location	Новое Залесье у Ильменя: село: клети, амбары и зерновые закрома	gn_nov_g1_05_03_g3_004_zalese_u_ilmen_selo	nov_g1_05_03	dense_river_road	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_004_zalese_u_ilmen_selo_08_cattle_yard	G4	location	Новое Залесье у Ильменя: село: скотные загоны и хлевы	gn_nov_g1_05_03_g3_004_zalese_u_ilmen_selo	nov_g1_05_03	dense_river_road	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_004_zalese_u_ilmen_selo_09_well_or_stream	G4	location	Новое Залесье у Ильменя: село: колодец или ручей у села	gn_nov_g1_05_03_g3_004_zalese_u_ilmen_selo	nov_g1_05_03	dense_river_road	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_004_zalese_u_ilmen_selo_10_garden_strip	G4	location	Новое Залесье у Ильменя: село: огородная полоса	gn_nov_g1_05_03_g3_004_zalese_u_ilmen_selo	nov_g1_05_03	dense_river_road	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_004_zalese_u_ilmen_selo_11_field_edge	G4	location	Новое Залесье у Ильменя: село: выход к пашне и сенокосу	gn_nov_g1_05_03_g3_004_zalese_u_ilmen_selo	nov_g1_05_03	dense_river_road	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_004_zalese_u_ilmen_selo_12_forest_or_river_exit	G4	location	Новое Залесье у Ильменя: село: выход к лесу, реке или просёлку	gn_nov_g1_05_03_g3_004_zalese_u_ilmen_selo	nov_g1_05_03	dense_river_road	pt_village	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_005_borok_na_ilmen_pristan_01_road_approach	G4	location	Нижний Борок на Ильмене: пристань: сухопутный подход к воде	gn_nov_g1_05_03_g3_005_borok_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_005_borok_na_ilmen_pristan_02_waiting_bank	G4	location	Нижний Борок на Ильмене: пристань: берег ожидания	gn_nov_g1_05_03_g3_005_borok_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_005_borok_na_ilmen_pristan_03_landing_planks	G4	location	Нижний Борок на Ильмене: пристань: мостки или земляная пристань	gn_nov_g1_05_03_g3_005_borok_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_005_borok_na_ilmen_pristan_04_boat_shelter	G4	location	Нижний Борок на Ильмене: пристань: лодочная зона и навес	gn_nov_g1_05_03_g3_005_borok_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_005_borok_na_ilmen_pristan_05_storage_shed	G4	location	Нижний Борок на Ильмене: пристань: складская клеть у воды	gn_nov_g1_05_03_g3_005_borok_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_005_borok_na_ilmen_pristan_06_camp_fire	G4	location	Нижний Борок на Ильмене: пристань: кострище и место путников	gn_nov_g1_05_03_g3_005_borok_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_005_borok_na_ilmen_pristan_07_cargo_slope	G4	location	Нижний Борок на Ильмене: пристань: склон для груза и саней	gn_nov_g1_05_03_g3_005_borok_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_005_borok_na_ilmen_pristan_08_water_edge	G4	location	Нижний Борок на Ильмене: пристань: урез воды и течение	gn_nov_g1_05_03_g3_005_borok_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_005_borok_na_ilmen_pristan_09_upstream_path	G4	location	Нижний Борок на Ильмене: пристань: тропа вверх по берегу	gn_nov_g1_05_03_g3_005_borok_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_005_borok_na_ilmen_pristan_10_opposite_route	G4	location	Нижний Борок на Ильмене: пристань: выход на противоположный маршрут	gn_nov_g1_05_03_g3_005_borok_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_006_navolok_u_ilmen_derevnya_01_entry_track	G4	location	Нижний Наволок у Ильменя: деревня: въездная тропа деревни	gn_nov_g1_05_03_g3_006_navolok_u_ilmen_derevnya	nov_g1_05_03	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_006_navolok_u_ilmen_derevnya_02_village_passage	G4	location	Нижний Наволок у Ильменя: деревня: проход между дворами	gn_nov_g1_05_03_g3_006_navolok_u_ilmen_derevnya	nov_g1_05_03	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_006_navolok_u_ilmen_derevnya_03_senior_yard	G4	location	Нижний Наволок у Ильменя: деревня: старший двор	gn_nov_g1_05_03_g3_006_navolok_u_ilmen_derevnya	nov_g1_05_03	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_006_navolok_u_ilmen_derevnya_04_household_yards	G4	location	Нижний Наволок у Ильменя: деревня: обычные крестьянские дворы	gn_nov_g1_05_03_g3_006_navolok_u_ilmen_derevnya	nov_g1_05_03	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_006_navolok_u_ilmen_derevnya_05_poor_edge_yards	G4	location	Нижний Наволок у Ильменя: деревня: крайние дворы у околицы	gn_nov_g1_05_03_g3_006_navolok_u_ilmen_derevnya	nov_g1_05_03	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_006_navolok_u_ilmen_derevnya_06_barn_klet_strip	G4	location	Нижний Наволок у Ильменя: деревня: амбарная и клетская полоса	gn_nov_g1_05_03_g3_006_navolok_u_ilmen_derevnya	nov_g1_05_03	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_006_navolok_u_ilmen_derevnya_07_cattle_pens	G4	location	Нижний Наволок у Ильменя: деревня: скотные загоны	gn_nov_g1_05_03_g3_006_navolok_u_ilmen_derevnya	nov_g1_05_03	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_006_navolok_u_ilmen_derevnya_08_water_place	G4	location	Нижний Наволок у Ильменя: деревня: колодец, ручей или береговое место	gn_nov_g1_05_03_g3_006_navolok_u_ilmen_derevnya	nov_g1_05_03	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_006_navolok_u_ilmen_derevnya_09_gardens_and_hemp	G4	location	Нижний Наволок у Ильменя: деревня: огороды и конопляники	gn_nov_g1_05_03_g3_006_navolok_u_ilmen_derevnya	nov_g1_05_03	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_006_navolok_u_ilmen_derevnya_10_field_forest_exit	G4	location	Нижний Наволок у Ильменя: деревня: выход к полю, покосу или лесу	gn_nov_g1_05_03_g3_006_navolok_u_ilmen_derevnya	nov_g1_05_03	dense_river_road	pt_hamlet	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_007_glinka_na_ilmen_pristan_01_road_approach	G4	location	Нижняя Глинка на Ильмене: пристань: сухопутный подход к воде	gn_nov_g1_05_03_g3_007_glinka_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_007_glinka_na_ilmen_pristan_02_waiting_bank	G4	location	Нижняя Глинка на Ильмене: пристань: берег ожидания	gn_nov_g1_05_03_g3_007_glinka_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_007_glinka_na_ilmen_pristan_03_landing_planks	G4	location	Нижняя Глинка на Ильмене: пристань: мостки или земляная пристань	gn_nov_g1_05_03_g3_007_glinka_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_007_glinka_na_ilmen_pristan_04_boat_shelter	G4	location	Нижняя Глинка на Ильмене: пристань: лодочная зона и навес	gn_nov_g1_05_03_g3_007_glinka_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_007_glinka_na_ilmen_pristan_05_storage_shed	G4	location	Нижняя Глинка на Ильмене: пристань: складская клеть у воды	gn_nov_g1_05_03_g3_007_glinka_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_007_glinka_na_ilmen_pristan_06_camp_fire	G4	location	Нижняя Глинка на Ильмене: пристань: кострище и место путников	gn_nov_g1_05_03_g3_007_glinka_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_007_glinka_na_ilmen_pristan_07_cargo_slope	G4	location	Нижняя Глинка на Ильмене: пристань: склон для груза и саней	gn_nov_g1_05_03_g3_007_glinka_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
gn_nov_g1_05_03_g4_007_glinka_na_ilmen_pristan_08_water_edge	G4	location	Нижняя Глинка на Ильмене: пристань: урез воды и течение	gn_nov_g1_05_03_g3_007_glinka_na_ilmen_pristan	nov_g1_05_03	dense_river_road	pt_river_landing	historically_plausible_required_detail	draft	medium_low
