name	region_cell_code	place_template_id	name_status	evidence_status	rationale
Дальнее Починье: пристань	nov_g1_07_03	pt_river_landing	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Березье: брод	nov_g1_07_03	pt_ford_place	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Нижние Лужицы: село	nov_g1_07_03	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Старое Селище: село	nov_g1_07_03	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Нижний Починок: пристань	nov_g1_07_03	pt_river_landing	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Дуброво: деревня	nov_g1_07_03	pt_hamlet	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Верхнее Березье: пристань	nov_g1_07_04	pt_river_landing	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Лужицы: брод	nov_g1_07_04	pt_ford_place	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Новое Селище: село	nov_g1_07_04	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Старый Починок: село	nov_g1_07_04	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Верхнее Дуброво: пристань	nov_g1_07_04	pt_river_landing	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Сосновец: деревня	nov_g1_07_04	pt_hamlet	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Мховое: брод	nov_g1_07_04	pt_ford_place	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Нижний Озерец: село	nov_g1_07_04	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Плесо: пристань	nov_g1_07_04	pt_river_landing	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Нижнее Залесье: село	nov_g1_07_04	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Верхний Борок: пристань	nov_g1_07_04	pt_river_landing	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Нижний Наволок: брод	nov_g1_07_04	pt_ford_place	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Верхняя Глинка: село	nov_g1_07_04	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Нижние Луки: село	nov_g1_07_04	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Верхний Погосток: пристань	nov_g1_07_04	pt_river_landing	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Рыбный Стан: деревня	nov_g1_07_04	pt_hamlet	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Старый Наволок: охотничий стан	nov_g1_07_05	pt_hunting_camp	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Нижняя Глинка: охотничий стан	nov_g1_07_05	pt_hunting_camp	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Луки: лесной стан	nov_g1_07_05	pt_forest_work_camp	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Старый Ольшаник: охотничий стан	nov_g1_07_06	pt_hunting_camp	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Дальнее Следово: охотничий стан	nov_g1_07_06	pt_hunting_camp	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Каменка: лесной стан	nov_g1_07_06	pt_forest_work_camp	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Заречье у Торжка: деревня	nov_g1_08_00	pt_hamlet	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Нижнее Подборье: перекрёсток	nov_g1_08_00	pt_crossroads	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Нижние Ручьи у Торжка: село	nov_g1_08_00	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Малый Бор у Торжка: село	nov_g1_08_00	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Верхние Луга: зимовье	nov_g1_08_00	pt_wintering_hut	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Старое Починье: зимовье	nov_g1_08_00	pt_wintering_hut	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Березье: перекрёсток	nov_g1_08_00	pt_crossroads	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Нижние Лужицы у Торжка: село	nov_g1_08_00	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Селище: перекрёсток	nov_g1_08_00	pt_crossroads	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Починок у Торжка: село	nov_g1_08_00	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Дуброво у Торжка: деревня	nov_g1_08_00	pt_hamlet	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Сосновец: перекрёсток	nov_g1_08_00	pt_crossroads	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Мховое у Торжка: село	nov_g1_08_00	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Нижний Озерец у Торжка: село	nov_g1_08_00	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Плесо: зимовье	nov_g1_08_00	pt_wintering_hut	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Нижнее Залесье: зимовье	nov_g1_08_00	pt_wintering_hut	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Сосновец у Торжка: деревня	nov_g1_08_01	pt_hamlet	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Нижнее Мховое: перекрёсток	nov_g1_08_01	pt_crossroads	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Старый Озерец у Торжка: село	nov_g1_08_01	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Плесо у Торжка: село	nov_g1_08_01	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Старое Залесье: зимовье	nov_g1_08_01	pt_wintering_hut	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Нижний Борок: зимовье	nov_g1_08_01	pt_wintering_hut	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Наволок: перекрёсток	nov_g1_08_01	pt_crossroads	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Глинка у Торжка: село	nov_g1_08_01	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Верхние Луки: перекрёсток	nov_g1_08_01	pt_crossroads	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Верхний Погосток у Торжка: село	nov_g1_08_01	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Рыбный Стан у Торжка: деревня	nov_g1_08_01	pt_hamlet	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Волчий Бор: перекрёсток	nov_g1_08_01	pt_crossroads	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Кривой Ручей у Торжка: село	nov_g1_08_01	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Зимний Стан у Торжка: село	nov_g1_08_01	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Сухая Грива: зимовье	nov_g1_08_01	pt_wintering_hut	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Чёрный Мох: зимовье	nov_g1_08_01	pt_wintering_hut	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Нижний Волчий Бор: село	nov_g1_08_02	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Верхний Кривой Ручей: село	nov_g1_08_02	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Верхний Зимний Стан: брод	nov_g1_08_02	pt_ford_place	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Нижняя Сухая Грива: брод	nov_g1_08_02	pt_ford_place	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Чёрный Мох: деревня	nov_g1_08_02	pt_hamlet	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Верхняя Глухая Лука: село	nov_g1_08_02	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Старый Ольшаник: село	nov_g1_08_02	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Нижнее Следово: брод	nov_g1_08_02	pt_ford_place	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Нижние Ручьи: пристань	nov_g1_08_03	pt_river_landing	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Старый Малый Бор: брод	nov_g1_08_03	pt_ford_place	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Старые Луга: село	nov_g1_08_03	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Нижний Починок: село (участок 08_03)	nov_g1_08_03	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Нижнее Березье: пристань	nov_g1_08_03	pt_river_landing	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Лужицы: деревня	nov_g1_08_03	pt_hamlet	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Старое Селище: брод	nov_g1_08_03	pt_ford_place	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Новый Починок: село	nov_g1_08_03	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Нижнее Дуброво: пристань	nov_g1_08_03	pt_river_landing	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Нижний Сосновец: село	nov_g1_08_03	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Мховое: пристань	nov_g1_08_03	pt_river_landing	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Озерец: брод	nov_g1_08_03	pt_ford_place	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Нижнее Плесо: село	nov_g1_08_03	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Старое Залесье: село	nov_g1_08_03	pt_village	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
Нижний Борок: пристань	nov_g1_08_03	pt_river_landing	fictional_historicized_name	historically_plausible_construct	Исторически правдоподобный локальный топоним/узел после итогового историко-игрового аудита; не выдавать вымышленные названия за источниковый факт. V6: G4 места пересобран как функциональная игровая структура; имя G3 сохранено.
