state_id,name_ru,alt_names_ru,base_item_id,base_item_name_ru,base_family_key,state_or_composition,entity_kind_in_source_list,manufacturing_or_condition_state,description_ru,function,location_archetypes,context_anchor_item_ids,profession_ids,historical_confidence,evidence_basis,source_ids,generation_policy,party_state_rule,visual_prompt_hint,notes,deduplicated_candidate_item_id
STA0068,Запасной деревянный нагель повозки,[],CON0009,Деревянный нагель,cart_wooden_pin,composition,repair_material,shaped,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: крепление кузова и рамы. Новый тип предмета не создаётся.",крепление кузова и рамы,"[""cart_or_sledge"",""road"",""yard"",""stable"",""workshop"",""storehouse"",""military_camp""]","[""STR0013"",""ARC0031"",""ARC0001"",""INT0019"",""INT0044"",""ARC0018"",""ARC0026""]","[""PRO0001"",""PRO0002"",""PRO0003"",""PRO0004"",""PRO0005"",""PRO0006"",""PRO0007"",""PRO0008"",""PRO0009"",""PRO0010"",""PRO0011"",""PRO0012"",""PRO0013"",""PRO0023"",""PRO0024"",""PRO0025"",""PRO0102"",""PRO0114"",""PRO0116"",""PRO0141"",""PRO0147"",""PRO0148"",""PRO0149"",""PRO0150"",""PRO0151"",""PRO0152"",""PRO0153"",""PRO0154"",""PRO0155"",""PRO0156"",""PRO0157"",""PRO0158"",""PRO0159"",""PRO0160"",""PRO0161"",""PRO0163""]",A,"Прямые археологические, письменные или стратиграфически привязанные новгородские данные; запись допустима для обычной генерации в подходящем контексте.","[""SRC005"",""SRC008"",""SRC038"",""SRC039"",""SRC045"",""SRC076"",""SRC103""]",safe_with_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item CON0009 (Деревянный нагель) shown as запасной деревянный нагель повозки; preserve base identity,Запасной нагель — состояние запаса канонических нагелей.,OMI01988
STA0069,Подкладной деревянный клин под груз,[],CRF0087,Деревянный клин,cargo_chock_wood,contextual_variant,component,wedged,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: фиксация поклажи. Новый тип предмета не создаётся.",фиксация поклажи,"[""cart_or_sledge"",""road"",""yard"",""stable"",""workshop"",""storehouse"",""military_camp""]","[""STR0013"",""ARC0031"",""ARC0001"",""INT0019"",""INT0044"",""ARC0018"",""ARC0026""]","[""PRO0001"",""PRO0002"",""PRO0003"",""PRO0004"",""PRO0005"",""PRO0006"",""PRO0007"",""PRO0008"",""PRO0009"",""PRO0010"",""PRO0011"",""PRO0012"",""PRO0013"",""PRO0023"",""PRO0024"",""PRO0025"",""PRO0102"",""PRO0114"",""PRO0116"",""PRO0141"",""PRO0147"",""PRO0148"",""PRO0149"",""PRO0150"",""PRO0151"",""PRO0152"",""PRO0153"",""PRO0154"",""PRO0155"",""PRO0156"",""PRO0157"",""PRO0158"",""PRO0159"",""PRO0160"",""PRO0161"",""PRO0163""]",B,Хорошо подтверждаемая реконструкция по нескольким источникам; конкретная форма или сочетание не всегда найдено в одном закрытом комплексе около 1230 года.,"[""SRC005"",""SRC008"",""SRC038"",""SRC039"",""SRC045"",""SRC076"",""SRC103""]",safe_with_explicit_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item CRF0087 (Деревянный клин) shown as подкладной деревянный клин под груз; preserve base identity,Подкладной клин под груз является применением канонического клина.,OMI01990
STA0070,Старая соломенная подстилка хлева,[],MSC0001,Соломенная подстилка,soiled_bedding_straw,state,waste,soiled,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: удобрение и мусор. Новый тип предмета не создаётся.",удобрение и мусор,"[""field"",""yard"",""byre"",""stable"",""storehouse"",""road""]","[""AGR0042"",""STR0013"",""ARC0031"",""ARC0002"",""ARC0001"",""ARC0018"",""ARC0026""]","[""PRO0059"",""PRO0085"",""PRO0099"",""PRO0147"",""PRO0148"",""PRO0149"",""PRO0150"",""PRO0151"",""PRO0152"",""PRO0153"",""PRO0154"",""PRO0155"",""PRO0156"",""PRO0157"",""PRO0158"",""PRO0159"",""PRO0114"",""PRO0116"",""PRO0141"",""PRO0160""]",A,"Прямые археологические, письменные или стратиграфически привязанные новгородские данные; запись допустима для обычной генерации в подходящем контексте.","[""SRC008"",""SRC040"",""SRC041"",""SRC042"",""SRC044"",""SRC045"",""SRC046""]",safe_with_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item MSC0001 (Соломенная подстилка) shown as старая соломенная подстилка хлева; preserve base identity,Загрязнение навозом — состояние соломенной подстилки.,OMI02073
STA0071,Заготовка рыболовного крючка из проволоки,[],FSH0006,Железный рыболовный крючок,fishhook_blank,state,blank,bent,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: крючок до заточки и бородки. Новый тип предмета не создаётся.",крючок до заточки и бородки,"[""fishing_site"",""pier"",""boat"",""riverbank"",""workshop"",""storehouse""]","[""STR0010"",""STR0011"",""STR0012"",""ARC0031"",""INT0019"",""INT0044"",""ARC0018"",""ARC0026""]","[""PRO0001"",""PRO0002"",""PRO0003"",""PRO0004"",""PRO0005"",""PRO0006"",""PRO0007"",""PRO0008"",""PRO0009"",""PRO0010"",""PRO0011"",""PRO0012"",""PRO0013"",""PRO0023"",""PRO0033"",""PRO0034"",""PRO0081"",""PRO0082"",""PRO0084"",""PRO0085"",""PRO0086"",""PRO0087"",""PRO0088"",""PRO0089"",""PRO0090"",""PRO0091"",""PRO0092"",""PRO0093"",""PRO0094"",""PRO0095"",""PRO0096"",""PRO0097"",""PRO0098"",""PRO0099"",""PRO0100"",""PRO0101""]",A,"Прямые археологические, письменные или стратиграфически привязанные новгородские данные; запись допустима для обычной генерации в подходящем контексте.","[""SRC008"",""SRC025"",""SRC039"",""SRC045"",""SRC076""]",safe_with_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item FSH0006 (Железный рыболовный крючок) shown as заготовка рыболовного крючка из проволоки; preserve base identity,Проволочная заготовка — производственное состояние железного крючка.,OMI02074
STA0072,Крючок с незавершённым жалом,[],FSH0006,Железный рыболовный крючок,fishhook_semifinished,state,semifinished,partly_sharpened,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: производственный полуфабрикат. Новый тип предмета не создаётся.",производственный полуфабрикат,"[""fishing_site"",""pier"",""boat"",""riverbank"",""workshop"",""storehouse""]","[""STR0010"",""STR0011"",""STR0012"",""ARC0031"",""INT0019"",""INT0044"",""ARC0018"",""ARC0026""]","[""PRO0001"",""PRO0002"",""PRO0003"",""PRO0004"",""PRO0005"",""PRO0006"",""PRO0007"",""PRO0008"",""PRO0009"",""PRO0010"",""PRO0011"",""PRO0012"",""PRO0013"",""PRO0023"",""PRO0033"",""PRO0034"",""PRO0081"",""PRO0082"",""PRO0084"",""PRO0085"",""PRO0086"",""PRO0087"",""PRO0088"",""PRO0089"",""PRO0090"",""PRO0091"",""PRO0092"",""PRO0093"",""PRO0094"",""PRO0095"",""PRO0096"",""PRO0097"",""PRO0098"",""PRO0099"",""PRO0100"",""PRO0101""]",A,"Прямые археологические, письменные или стратиграфически привязанные новгородские данные; запись допустима для обычной генерации в подходящем контексте.","[""SRC008"",""SRC025"",""SRC039"",""SRC045"",""SRC076""]",safe_with_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item FSH0006 (Железный рыболовный крючок) shown as крючок с незавершённым жалом; preserve base identity,Незавершённое жало — производственное состояние железного крючка.,OMI02075
STA0073,Рыболовный крючок без бородки,[],FSH0006,Железный рыболовный крючок,barbless_fishhook,contextual_variant,component,forged,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: крючковая снасть. Новый тип предмета не создаётся.",крючковая снасть,"[""fishing_site"",""pier"",""boat"",""riverbank"",""workshop"",""storehouse""]","[""STR0010"",""STR0011"",""STR0012"",""ARC0031"",""INT0019"",""INT0044"",""ARC0018"",""ARC0026""]","[""PRO0001"",""PRO0002"",""PRO0003"",""PRO0004"",""PRO0005"",""PRO0006"",""PRO0007"",""PRO0008"",""PRO0009"",""PRO0010"",""PRO0011"",""PRO0012"",""PRO0013"",""PRO0023"",""PRO0033"",""PRO0034"",""PRO0081"",""PRO0082"",""PRO0084"",""PRO0085"",""PRO0086"",""PRO0087"",""PRO0088"",""PRO0089"",""PRO0090"",""PRO0091"",""PRO0092"",""PRO0093"",""PRO0094"",""PRO0095"",""PRO0096"",""PRO0097"",""PRO0098"",""PRO0099"",""PRO0100"",""PRO0101""]",A,"Прямые археологические, письменные или стратиграфически привязанные новгородские данные; запись допустима для обычной генерации в подходящем контексте.","[""SRC008"",""SRC025"",""SRC039"",""SRC045"",""SRC076""]",safe_with_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item FSH0006 (Железный рыболовный крючок) shown as рыболовный крючок без бородки; preserve base identity,Отсутствие бородки — морфологический вариант канонического железного крючка.,OMI02076
STA0074,Рыболовный крючок с бородкой,[],FSH0006,Железный рыболовный крючок,barbed_fishhook,contextual_variant,component,forged,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: крючковая снасть. Новый тип предмета не создаётся.",крючковая снасть,"[""fishing_site"",""pier"",""boat"",""riverbank"",""workshop"",""storehouse""]","[""STR0010"",""STR0011"",""STR0012"",""ARC0031"",""INT0019"",""INT0044"",""ARC0018"",""ARC0026""]","[""PRO0001"",""PRO0002"",""PRO0003"",""PRO0004"",""PRO0005"",""PRO0006"",""PRO0007"",""PRO0008"",""PRO0009"",""PRO0010"",""PRO0011"",""PRO0012"",""PRO0013"",""PRO0023"",""PRO0033"",""PRO0034"",""PRO0081"",""PRO0082"",""PRO0084"",""PRO0085"",""PRO0086"",""PRO0087"",""PRO0088"",""PRO0089"",""PRO0090"",""PRO0091"",""PRO0092"",""PRO0093"",""PRO0094"",""PRO0095"",""PRO0096"",""PRO0097"",""PRO0098"",""PRO0099"",""PRO0100"",""PRO0101""]",A,"Прямые археологические, письменные или стратиграфически привязанные новгородские данные; запись допустима для обычной генерации в подходящем контексте.","[""SRC008"",""SRC025"",""SRC039"",""SRC045"",""SRC076""]",safe_with_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item FSH0006 (Железный рыболовный крючок) shown as рыболовный крючок с бородкой; preserve base identity,Наличие бородки — морфологический вариант канонического железного крючка.,OMI02077
STA0075,Согнутый рыболовный крючок,[],FSH0006,Железный рыболовный крючок,bent_fishhook,state,salvage,bent,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: повреждённая снасть. Новый тип предмета не создаётся.",повреждённая снасть,"[""fishing_site"",""pier"",""boat"",""riverbank"",""workshop"",""storehouse""]","[""STR0010"",""STR0011"",""STR0012"",""ARC0031"",""INT0019"",""INT0044"",""ARC0018"",""ARC0026""]","[""PRO0001"",""PRO0002"",""PRO0003"",""PRO0004"",""PRO0005"",""PRO0006"",""PRO0007"",""PRO0008"",""PRO0009"",""PRO0010"",""PRO0011"",""PRO0012"",""PRO0013"",""PRO0023"",""PRO0033"",""PRO0034"",""PRO0081"",""PRO0082"",""PRO0084"",""PRO0085"",""PRO0086"",""PRO0087"",""PRO0088"",""PRO0089"",""PRO0090"",""PRO0091"",""PRO0092"",""PRO0093"",""PRO0094"",""PRO0095"",""PRO0096"",""PRO0097"",""PRO0098"",""PRO0099"",""PRO0100"",""PRO0101""]",A,"Прямые археологические, письменные или стратиграфически привязанные новгородские данные; запись допустима для обычной генерации в подходящем контексте.","[""SRC008"",""SRC025"",""SRC039"",""SRC045"",""SRC076""]",safe_with_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item FSH0006 (Железный рыболовный крючок) shown as согнутый рыболовный крючок; preserve base identity,Сгиб — повреждённое состояние железного крючка.,OMI02078
STA0076,Горсть запасных крючков,[],FSH0006,Железный рыболовный крючок,spare_fishhooks,composition,batch,bundled,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: рыбацкий рабочий запас. Новый тип предмета не создаётся.",рыбацкий рабочий запас,"[""fishing_site"",""pier"",""boat"",""riverbank"",""workshop"",""storehouse""]","[""STR0010"",""STR0011"",""STR0012"",""ARC0031"",""INT0019"",""INT0044"",""ARC0018"",""ARC0026""]","[""PRO0001"",""PRO0002"",""PRO0003"",""PRO0004"",""PRO0005"",""PRO0006"",""PRO0007"",""PRO0008"",""PRO0009"",""PRO0010"",""PRO0011"",""PRO0012"",""PRO0013"",""PRO0023"",""PRO0033"",""PRO0034"",""PRO0081"",""PRO0082"",""PRO0084"",""PRO0085"",""PRO0086"",""PRO0087"",""PRO0088"",""PRO0089"",""PRO0090"",""PRO0091"",""PRO0092"",""PRO0093"",""PRO0094"",""PRO0095"",""PRO0096"",""PRO0097"",""PRO0098"",""PRO0099"",""PRO0100"",""PRO0101""]",A,"Прямые археологические, письменные или стратиграфически привязанные новгородские данные; запись допустима для обычной генерации в подходящем контексте.","[""SRC008"",""SRC025"",""SRC039"",""SRC045"",""SRC076""]",safe_with_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item FSH0006 (Железный рыболовный крючок) shown as горсть запасных крючков; preserve base identity,Горсть запасных крючков — количественная композиция канонического типа.,OMI02080
STA0077,"Крючок, привязанный к поводку",[],FSH0006,Железный рыболовный крючок,rigged_fishhook,composition,component,rigged,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: готовая часть снасти. Новый тип предмета не создаётся.",готовая часть снасти,"[""fishing_site"",""pier"",""boat"",""riverbank"",""workshop"",""storehouse""]","[""STR0010"",""STR0011"",""STR0012"",""ARC0031"",""INT0019"",""INT0044"",""ARC0018"",""ARC0026""]","[""PRO0001"",""PRO0002"",""PRO0003"",""PRO0004"",""PRO0005"",""PRO0006"",""PRO0007"",""PRO0008"",""PRO0009"",""PRO0010"",""PRO0011"",""PRO0012"",""PRO0013"",""PRO0023"",""PRO0033"",""PRO0034"",""PRO0081"",""PRO0082"",""PRO0084"",""PRO0085"",""PRO0086"",""PRO0087"",""PRO0088"",""PRO0089"",""PRO0090"",""PRO0091"",""PRO0092"",""PRO0093"",""PRO0094"",""PRO0095"",""PRO0096"",""PRO0097"",""PRO0098"",""PRO0099"",""PRO0100"",""PRO0101""]",A,"Прямые археологические, письменные или стратиграфически привязанные новгородские данные; запись допустима для обычной генерации в подходящем контексте.","[""SRC008"",""SRC025"",""SRC039"",""SRC045"",""SRC076""]",safe_with_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.","existing item FSH0006 (Железный рыболовный крючок) shown as крючок, привязанный к поводку; preserve base identity",Привязка к поводку — состояние/сборка канонического крючка.,OMI02081
STA0078,Крючок с наживкой,[],FSH0006,Железный рыболовный крючок,baited_fishhook,composition,consumable,baited,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: текущая ловля. Новый тип предмета не создаётся.",текущая ловля,"[""fishing_site"",""pier"",""boat"",""riverbank"",""workshop"",""storehouse""]","[""STR0010"",""STR0011"",""STR0012"",""ARC0031"",""INT0019"",""INT0044"",""ARC0018"",""ARC0026""]","[""PRO0001"",""PRO0002"",""PRO0003"",""PRO0004"",""PRO0005"",""PRO0006"",""PRO0007"",""PRO0008"",""PRO0009"",""PRO0010"",""PRO0011"",""PRO0012"",""PRO0013"",""PRO0023"",""PRO0033"",""PRO0034"",""PRO0081"",""PRO0082"",""PRO0084"",""PRO0085"",""PRO0086"",""PRO0087"",""PRO0088"",""PRO0089"",""PRO0090"",""PRO0091"",""PRO0092"",""PRO0093"",""PRO0094"",""PRO0095"",""PRO0096"",""PRO0097"",""PRO0098"",""PRO0099"",""PRO0100"",""PRO0101""]",A,"Прямые археологические, письменные или стратиграфически привязанные новгородские данные; запись допустима для обычной генерации в подходящем контексте.","[""SRC008"",""SRC025"",""SRC039"",""SRC045"",""SRC076""]",safe_with_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item FSH0006 (Железный рыболовный крючок) shown as крючок с наживкой; preserve base identity,Наживка — временное содержимое/состояние канонического крючка.,OMI02082
STA0079,Деревянный поплавок-заготовка,[],FSH0008,Деревянный поплавок сети,wooden_float_blank,state,blank,shaped,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: сеть или леса до сверления и монтажа. Новый тип предмета не создаётся.",сеть или леса до сверления и монтажа,"[""fishing_site"",""pier"",""boat"",""riverbank"",""workshop"",""storehouse""]","[""STR0010"",""STR0011"",""STR0012"",""ARC0031"",""INT0019"",""INT0044"",""ARC0018"",""ARC0026""]","[""PRO0001"",""PRO0002"",""PRO0003"",""PRO0004"",""PRO0005"",""PRO0006"",""PRO0007"",""PRO0008"",""PRO0009"",""PRO0010"",""PRO0011"",""PRO0012"",""PRO0013"",""PRO0023"",""PRO0033"",""PRO0034"",""PRO0081"",""PRO0082"",""PRO0084"",""PRO0085"",""PRO0086"",""PRO0087"",""PRO0088"",""PRO0089"",""PRO0090"",""PRO0091"",""PRO0092"",""PRO0093"",""PRO0094"",""PRO0095"",""PRO0096"",""PRO0097"",""PRO0098"",""PRO0099"",""PRO0100"",""PRO0101""]",A,"Прямые археологические, письменные или стратиграфически привязанные новгородские данные; запись допустима для обычной генерации в подходящем контексте.","[""SRC008"",""SRC025"",""SRC039"",""SRC045"",""SRC076""]",safe_with_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item FSH0008 (Деревянный поплавок сети) shown as деревянный поплавок-заготовка; preserve base identity,Заготовка — производственное состояние деревянного поплавка.,OMI02083
STA0080,Корковый древесный поплавок,[],FSH0008,Деревянный поплавок сети,bark_wood_float,contextual_variant,component,carved,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: сеть или леса; не пробковый дуб. Новый тип предмета не создаётся.",сеть или леса; не пробковый дуб,"[""fishing_site"",""pier"",""boat"",""riverbank"",""workshop"",""storehouse""]","[""STR0010"",""STR0011"",""STR0012"",""ARC0031"",""INT0019"",""INT0044"",""ARC0018"",""ARC0026""]","[""PRO0001"",""PRO0002"",""PRO0003"",""PRO0004"",""PRO0005"",""PRO0006"",""PRO0007"",""PRO0008"",""PRO0009"",""PRO0010"",""PRO0011"",""PRO0012"",""PRO0013"",""PRO0023"",""PRO0033"",""PRO0034"",""PRO0081"",""PRO0082"",""PRO0084"",""PRO0085"",""PRO0086"",""PRO0087"",""PRO0088"",""PRO0089"",""PRO0090"",""PRO0091"",""PRO0092"",""PRO0093"",""PRO0094"",""PRO0095"",""PRO0096"",""PRO0097"",""PRO0098"",""PRO0099"",""PRO0100"",""PRO0101""]",B,Хорошо подтверждаемая реконструкция по нескольким источникам; конкретная форма или сочетание не всегда найдено в одном закрытом комплексе около 1230 года.,"[""SRC008"",""SRC025"",""SRC039"",""SRC045"",""SRC076""]",safe_with_explicit_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item FSH0008 (Деревянный поплавок сети) shown as корковый древесный поплавок; preserve base identity,Древесная кора задаёт материал варианта канонического деревянного поплавка.,OMI02085
STA0081,Поплавок с отверстием,[],FSH0008,Деревянный поплавок сети,drilled_net_float,state,component,drilled,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: крепление к шнуру. Новый тип предмета не создаётся.",крепление к шнуру,"[""fishing_site"",""pier"",""boat"",""riverbank"",""workshop"",""storehouse""]","[""STR0010"",""STR0011"",""STR0012"",""ARC0031"",""INT0019"",""INT0044"",""ARC0018"",""ARC0026""]","[""PRO0001"",""PRO0002"",""PRO0003"",""PRO0004"",""PRO0005"",""PRO0006"",""PRO0007"",""PRO0008"",""PRO0009"",""PRO0010"",""PRO0011"",""PRO0012"",""PRO0013"",""PRO0023"",""PRO0033"",""PRO0034"",""PRO0081"",""PRO0082"",""PRO0084"",""PRO0085"",""PRO0086"",""PRO0087"",""PRO0088"",""PRO0089"",""PRO0090"",""PRO0091"",""PRO0092"",""PRO0093"",""PRO0094"",""PRO0095"",""PRO0096"",""PRO0097"",""PRO0098"",""PRO0099"",""PRO0100"",""PRO0101""]",A,"Прямые археологические, письменные или стратиграфически привязанные новгородские данные; запись допустима для обычной генерации в подходящем контексте.","[""SRC008"",""SRC025"",""SRC039"",""SRC045"",""SRC076""]",safe_with_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item FSH0008 (Деревянный поплавок сети) shown as поплавок с отверстием; preserve base identity,Просверленное отверстие — производственное состояние деревянного поплавка.,OMI02086
STA0082,Поплавок с привязным шнуром,[],FSH0008,Деревянный поплавок сети,rigged_net_float,composition,component,rigged,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: готовая оснастка. Новый тип предмета не создаётся.",готовая оснастка,"[""fishing_site"",""pier"",""boat"",""riverbank"",""workshop"",""storehouse""]","[""STR0010"",""STR0011"",""STR0012"",""ARC0031"",""INT0019"",""INT0044"",""ARC0018"",""ARC0026""]","[""PRO0001"",""PRO0002"",""PRO0003"",""PRO0004"",""PRO0005"",""PRO0006"",""PRO0007"",""PRO0008"",""PRO0009"",""PRO0010"",""PRO0011"",""PRO0012"",""PRO0013"",""PRO0023"",""PRO0033"",""PRO0034"",""PRO0081"",""PRO0082"",""PRO0084"",""PRO0085"",""PRO0086"",""PRO0087"",""PRO0088"",""PRO0089"",""PRO0090"",""PRO0091"",""PRO0092"",""PRO0093"",""PRO0094"",""PRO0095"",""PRO0096"",""PRO0097"",""PRO0098"",""PRO0099"",""PRO0100"",""PRO0101""]",A,"Прямые археологические, письменные или стратиграфически привязанные новгородские данные; запись допустима для обычной генерации в подходящем контексте.","[""SRC008"",""SRC025"",""SRC039"",""SRC045"",""SRC076""]",safe_with_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item FSH0008 (Деревянный поплавок сети) shown as поплавок с привязным шнуром; preserve base identity,Привязной шнур — состояние/сборка канонического поплавка.,OMI02087
STA0083,Сломанный деревянный поплавок,[],FSH0008,Деревянный поплавок сети,broken_net_float,state,fragment,broken,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: рыбацкий мусор. Новый тип предмета не создаётся.",рыбацкий мусор,"[""fishing_site"",""pier"",""boat"",""riverbank"",""workshop"",""storehouse""]","[""STR0010"",""STR0011"",""STR0012"",""ARC0031"",""INT0019"",""INT0044"",""ARC0018"",""ARC0026""]","[""PRO0001"",""PRO0002"",""PRO0003"",""PRO0004"",""PRO0005"",""PRO0006"",""PRO0007"",""PRO0008"",""PRO0009"",""PRO0010"",""PRO0011"",""PRO0012"",""PRO0013"",""PRO0023"",""PRO0033"",""PRO0034"",""PRO0081"",""PRO0082"",""PRO0084"",""PRO0085"",""PRO0086"",""PRO0087"",""PRO0088"",""PRO0089"",""PRO0090"",""PRO0091"",""PRO0092"",""PRO0093"",""PRO0094"",""PRO0095"",""PRO0096"",""PRO0097"",""PRO0098"",""PRO0099"",""PRO0100"",""PRO0101""]",A,"Прямые археологические, письменные или стратиграфически привязанные новгородские данные; запись допустима для обычной генерации в подходящем контексте.","[""SRC008"",""SRC025"",""SRC039"",""SRC045"",""SRC076""]",safe_with_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item FSH0008 (Деревянный поплавок сети) shown as сломанный деревянный поплавок; preserve base identity,Поломка — состояние деревянного поплавка.,OMI02088
STA0084,Свинцовое грузило-заготовка,[],FSH0014,Свинцовое грузило сети,lead_sinker_blank,state,blank,cast,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: оснастка до отверстия или обжима. Новый тип предмета не создаётся.",оснастка до отверстия или обжима,"[""fishing_site"",""pier"",""boat"",""riverbank"",""workshop"",""storehouse""]","[""STR0010"",""STR0011"",""STR0012"",""ARC0031"",""INT0019"",""INT0044"",""ARC0018"",""ARC0026""]","[""PRO0001"",""PRO0002"",""PRO0003"",""PRO0004"",""PRO0005"",""PRO0006"",""PRO0007"",""PRO0008"",""PRO0009"",""PRO0010"",""PRO0011"",""PRO0012"",""PRO0013"",""PRO0023"",""PRO0033"",""PRO0034"",""PRO0081"",""PRO0082"",""PRO0084"",""PRO0085"",""PRO0086"",""PRO0087"",""PRO0088"",""PRO0089"",""PRO0090"",""PRO0091"",""PRO0092"",""PRO0093"",""PRO0094"",""PRO0095"",""PRO0096"",""PRO0097"",""PRO0098"",""PRO0099"",""PRO0100"",""PRO0101""]",A,"Прямые археологические, письменные или стратиграфически привязанные новгородские данные; запись допустима для обычной генерации в подходящем контексте.","[""SRC008"",""SRC025"",""SRC039"",""SRC045"",""SRC076""]",safe_with_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item FSH0014 (Свинцовое грузило сети) shown as свинцовое грузило-заготовка; preserve base identity,Литая заготовка — производственное состояние свинцового грузила.,OMI02091
STA0085,Свинцовое грузило с обжатым шнуром,[],FSH0014,Свинцовое грузило сети,crimped_lead_sinker,composition,component,rigged,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: готовая оснастка. Новый тип предмета не создаётся.",готовая оснастка,"[""fishing_site"",""pier"",""boat"",""riverbank"",""workshop"",""storehouse""]","[""STR0010"",""STR0011"",""STR0012"",""ARC0031"",""INT0019"",""INT0044"",""ARC0018"",""ARC0026""]","[""PRO0001"",""PRO0002"",""PRO0003"",""PRO0004"",""PRO0005"",""PRO0006"",""PRO0007"",""PRO0008"",""PRO0009"",""PRO0010"",""PRO0011"",""PRO0012"",""PRO0013"",""PRO0023"",""PRO0033"",""PRO0034"",""PRO0081"",""PRO0082"",""PRO0084"",""PRO0085"",""PRO0086"",""PRO0087"",""PRO0088"",""PRO0089"",""PRO0090"",""PRO0091"",""PRO0092"",""PRO0093"",""PRO0094"",""PRO0095"",""PRO0096"",""PRO0097"",""PRO0098"",""PRO0099"",""PRO0100"",""PRO0101""]",A,"Прямые археологические, письменные или стратиграфически привязанные новгородские данные; запись допустима для обычной генерации в подходящем контексте.","[""SRC008"",""SRC025"",""SRC039"",""SRC045"",""SRC076""]",safe_with_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item FSH0014 (Свинцовое грузило сети) shown as свинцовое грузило с обжатым шнуром; preserve base identity,Обжатый шнур — состояние/сборка канонического свинцового грузила.,OMI02092
STA0086,Сменённая соломенная подстилка дома,[],MSC0001,Соломенная подстилка,removed_house_straw,state,waste,removed,"Состояние, композиция, размерно-материальный или контекстный вариант канонической вещи: бытовой мусор или топливо. Новый тип предмета не создаётся.",бытовой мусор или топливо,"[""urban_house"",""yard"",""refuse_area"",""hearth"",""cellar"",""bathhouse""]","[""ARC0020"",""ARC0021"",""INT0015"",""INT0019"",""STR0013"",""ARC0031"",""MSC0011"",""AGR0035"",""INT0001"",""INT0010"",""INT0043"",""INT0044"",""ARC0026"",""INT0042""]","[""PRO0081"",""PRO0082"",""PRO0084"",""PRO0085"",""PRO0086"",""PRO0087"",""PRO0088"",""PRO0089"",""PRO0090"",""PRO0091"",""PRO0092"",""PRO0093"",""PRO0094"",""PRO0095"",""PRO0096"",""PRO0097"",""PRO0033"",""PRO0034"",""PRO0035"",""PRO0036"",""PRO0074"",""PRO0083"",""PRO0099"",""PRO0167"",""PRO0196"",""PRO0197"",""PRO0198"",""PRO0199"",""PRO0200"",""PRO0201"",""PRO0203"",""PRO0209"",""PRO0211"",""PRO0212"",""PRO0213""]",A,"Прямые археологические, письменные или стратиграфически привязанные новгородские данные; запись допустима для обычной генерации в подходящем контексте.","[""SRC001"",""SRC002"",""SRC007"",""SRC008"",""SRC010"",""SRC012"",""SRC044"",""SRC067"",""SRC070""]",safe_with_context,"Apply to an existing instance as state, content, attachment, size/material variant or use context; preserve the base item identity.",existing item MSC0001 (Соломенная подстилка) shown as сменённая соломенная подстилка дома; preserve base identity,Снятие из дома — состояние/происхождение соломенной подстилки.,OMI02148
