row_id,season_period,from_state,to_state,weight,from_available_in_season,rule,source_refs,confidence,status
wxt_summer__windy_precip__convective_storm,summer,wx_windy_precip,wx_convective_storm,5,true,entry_weight(wx_convective_storm),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_summer__convective_storm",C,candidate
wxt_summer__windy_precip__windy_dry,summer,wx_windy_precip,wx_windy_dry,1,true,entry_weight(wx_windy_dry),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_summer__windy_dry",C,candidate
wxt_summer__windy_precip__windy_precip,summer,wx_windy_precip,wx_windy_precip,192,true,self: (4 x 1 - 1) x 64 -> expected run 1 d,"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_summer__windy_precip",C,candidate
wxt_autumn__clear__clear,autumn,wx_clear,wx_clear,180,true,self: (4 x 1 - 1) x 60 -> expected run 1 d,"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__clear",C,candidate
wxt_autumn__clear__partly_cloudy,autumn,wx_clear,wx_partly_cloudy,13,true,entry_weight(wx_partly_cloudy),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__partly_cloudy",C,candidate
wxt_autumn__clear__overcast,autumn,wx_clear,wx_overcast,11,true,entry_weight(wx_overcast),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__overcast",C,candidate
wxt_autumn__clear__fog,autumn,wx_clear,wx_fog,6,true,entry_weight(wx_fog),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__fog",C,candidate
wxt_autumn__clear__precip_light,autumn,wx_clear,wx_precip_light,14,true,entry_weight(wx_precip_light),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__precip_light",C,candidate
wxt_autumn__clear__precip_steady,autumn,wx_clear,wx_precip_steady,12,true,entry_weight(wx_precip_steady),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__precip_steady",C,candidate
wxt_autumn__clear__convective_storm,autumn,wx_clear,wx_convective_storm,1,true,entry_weight(wx_convective_storm),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__convective_storm",C,candidate
wxt_autumn__clear__windy_dry,autumn,wx_clear,wx_windy_dry,1,true,entry_weight(wx_windy_dry),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__windy_dry",C,candidate
wxt_autumn__clear__windy_precip,autumn,wx_clear,wx_windy_precip,2,true,entry_weight(wx_windy_precip),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__windy_precip",C,candidate
wxt_autumn__partly_cloudy__clear,autumn,wx_partly_cloudy,wx_clear,4,true,entry_weight(wx_clear),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__clear",C,candidate
wxt_autumn__partly_cloudy__partly_cloudy,autumn,wx_partly_cloudy,wx_partly_cloudy,561,true,self: (4 x 3 - 1) x 51 -> expected run 3 d,"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__partly_cloudy",C,candidate
wxt_autumn__partly_cloudy__overcast,autumn,wx_partly_cloudy,wx_overcast,11,true,entry_weight(wx_overcast),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__overcast",C,candidate
wxt_autumn__partly_cloudy__fog,autumn,wx_partly_cloudy,wx_fog,6,true,entry_weight(wx_fog),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__fog",C,candidate
wxt_autumn__partly_cloudy__precip_light,autumn,wx_partly_cloudy,wx_precip_light,14,true,entry_weight(wx_precip_light),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__precip_light",C,candidate
wxt_autumn__partly_cloudy__precip_steady,autumn,wx_partly_cloudy,wx_precip_steady,12,true,entry_weight(wx_precip_steady),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__precip_steady",C,candidate
wxt_autumn__partly_cloudy__convective_storm,autumn,wx_partly_cloudy,wx_convective_storm,1,true,entry_weight(wx_convective_storm),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__convective_storm",C,candidate
wxt_autumn__partly_cloudy__windy_dry,autumn,wx_partly_cloudy,wx_windy_dry,1,true,entry_weight(wx_windy_dry),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__windy_dry",C,candidate
wxt_autumn__partly_cloudy__windy_precip,autumn,wx_partly_cloudy,wx_windy_precip,2,true,entry_weight(wx_windy_precip),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__windy_precip",C,candidate
wxt_autumn__overcast__clear,autumn,wx_overcast,wx_clear,4,true,entry_weight(wx_clear),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__clear",C,candidate
wxt_autumn__overcast__partly_cloudy,autumn,wx_overcast,wx_partly_cloudy,13,true,entry_weight(wx_partly_cloudy),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__partly_cloudy",C,candidate
wxt_autumn__overcast__overcast,autumn,wx_overcast,wx_overcast,371,true,self: (4 x 2 - 1) x 53 -> expected run 2 d,"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__overcast",C,candidate
wxt_autumn__overcast__fog,autumn,wx_overcast,wx_fog,6,true,entry_weight(wx_fog),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__fog",C,candidate
wxt_autumn__overcast__precip_light,autumn,wx_overcast,wx_precip_light,14,true,entry_weight(wx_precip_light),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__precip_light",C,candidate
wxt_autumn__overcast__precip_steady,autumn,wx_overcast,wx_precip_steady,12,true,entry_weight(wx_precip_steady),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__precip_steady",C,candidate
wxt_autumn__overcast__convective_storm,autumn,wx_overcast,wx_convective_storm,1,true,entry_weight(wx_convective_storm),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__convective_storm",C,candidate
wxt_autumn__overcast__windy_dry,autumn,wx_overcast,wx_windy_dry,1,true,entry_weight(wx_windy_dry),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__windy_dry",C,candidate
wxt_autumn__overcast__windy_precip,autumn,wx_overcast,wx_windy_precip,2,true,entry_weight(wx_windy_precip),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__windy_precip",C,candidate
wxt_autumn__fog__clear,autumn,wx_fog,wx_clear,4,true,entry_weight(wx_clear),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__clear",C,candidate
wxt_autumn__fog__partly_cloudy,autumn,wx_fog,wx_partly_cloudy,13,true,entry_weight(wx_partly_cloudy),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__partly_cloudy",C,candidate
wxt_autumn__fog__overcast,autumn,wx_fog,wx_overcast,11,true,entry_weight(wx_overcast),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__overcast",C,candidate
wxt_autumn__fog__fog,autumn,wx_fog,wx_fog,174,true,self: (4 x 1 - 1) x 58 -> expected run 1 d,"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__fog",C,candidate
wxt_autumn__fog__precip_light,autumn,wx_fog,wx_precip_light,14,true,entry_weight(wx_precip_light),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__precip_light",C,candidate
wxt_autumn__fog__precip_steady,autumn,wx_fog,wx_precip_steady,12,true,entry_weight(wx_precip_steady),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__precip_steady",C,candidate
wxt_autumn__fog__convective_storm,autumn,wx_fog,wx_convective_storm,1,true,entry_weight(wx_convective_storm),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__convective_storm",C,candidate
wxt_autumn__fog__windy_dry,autumn,wx_fog,wx_windy_dry,1,true,entry_weight(wx_windy_dry),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__windy_dry",C,candidate
wxt_autumn__fog__windy_precip,autumn,wx_fog,wx_windy_precip,2,true,entry_weight(wx_windy_precip),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__windy_precip",C,candidate
wxt_autumn__precip_light__clear,autumn,wx_precip_light,wx_clear,4,true,entry_weight(wx_clear),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__clear",C,candidate
wxt_autumn__precip_light__partly_cloudy,autumn,wx_precip_light,wx_partly_cloudy,13,true,entry_weight(wx_partly_cloudy),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__partly_cloudy",C,candidate
wxt_autumn__precip_light__overcast,autumn,wx_precip_light,wx_overcast,11,true,entry_weight(wx_overcast),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__overcast",C,candidate
wxt_autumn__precip_light__fog,autumn,wx_precip_light,wx_fog,6,true,entry_weight(wx_fog),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__fog",C,candidate
wxt_autumn__precip_light__precip_light,autumn,wx_precip_light,wx_precip_light,150,true,self: (4 x 1 - 1) x 50 -> expected run 1 d,"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__precip_light",C,candidate
wxt_autumn__precip_light__precip_steady,autumn,wx_precip_light,wx_precip_steady,12,true,entry_weight(wx_precip_steady),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__precip_steady",C,candidate
wxt_autumn__precip_light__convective_storm,autumn,wx_precip_light,wx_convective_storm,1,true,entry_weight(wx_convective_storm),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__convective_storm",C,candidate
wxt_autumn__precip_light__windy_dry,autumn,wx_precip_light,wx_windy_dry,1,true,entry_weight(wx_windy_dry),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__windy_dry",C,candidate
wxt_autumn__precip_light__windy_precip,autumn,wx_precip_light,wx_windy_precip,2,true,entry_weight(wx_windy_precip),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__windy_precip",C,candidate
wxt_autumn__precip_steady__clear,autumn,wx_precip_steady,wx_clear,4,true,entry_weight(wx_clear),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__clear",C,candidate
wxt_autumn__precip_steady__partly_cloudy,autumn,wx_precip_steady,wx_partly_cloudy,13,true,entry_weight(wx_partly_cloudy),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__partly_cloudy",C,candidate
wxt_autumn__precip_steady__overcast,autumn,wx_precip_steady,wx_overcast,11,true,entry_weight(wx_overcast),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__overcast",C,candidate
wxt_autumn__precip_steady__fog,autumn,wx_precip_steady,wx_fog,6,true,entry_weight(wx_fog),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__fog",C,candidate
wxt_autumn__precip_steady__precip_light,autumn,wx_precip_steady,wx_precip_light,14,true,entry_weight(wx_precip_light),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__precip_light",C,candidate
wxt_autumn__precip_steady__precip_steady,autumn,wx_precip_steady,wx_precip_steady,156,true,self: (4 x 1 - 1) x 52 -> expected run 1 d,"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__precip_steady",C,candidate
wxt_autumn__precip_steady__convective_storm,autumn,wx_precip_steady,wx_convective_storm,1,true,entry_weight(wx_convective_storm),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__convective_storm",C,candidate
wxt_autumn__precip_steady__windy_dry,autumn,wx_precip_steady,wx_windy_dry,1,true,entry_weight(wx_windy_dry),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__windy_dry",C,candidate
wxt_autumn__precip_steady__windy_precip,autumn,wx_precip_steady,wx_windy_precip,2,true,entry_weight(wx_windy_precip),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__windy_precip",C,candidate
wxt_autumn__convective_storm__clear,autumn,wx_convective_storm,wx_clear,4,true,entry_weight(wx_clear),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__clear",C,candidate
wxt_autumn__convective_storm__partly_cloudy,autumn,wx_convective_storm,wx_partly_cloudy,13,true,entry_weight(wx_partly_cloudy),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__partly_cloudy",C,candidate
wxt_autumn__convective_storm__overcast,autumn,wx_convective_storm,wx_overcast,11,true,entry_weight(wx_overcast),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__overcast",C,candidate
wxt_autumn__convective_storm__fog,autumn,wx_convective_storm,wx_fog,6,true,entry_weight(wx_fog),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__fog",C,candidate
wxt_autumn__convective_storm__precip_light,autumn,wx_convective_storm,wx_precip_light,14,true,entry_weight(wx_precip_light),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__precip_light",C,candidate
wxt_autumn__convective_storm__precip_steady,autumn,wx_convective_storm,wx_precip_steady,12,true,entry_weight(wx_precip_steady),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__precip_steady",C,candidate
wxt_autumn__convective_storm__convective_storm,autumn,wx_convective_storm,wx_convective_storm,189,true,self: (4 x 1 - 1) x 63 -> expected run 1 d,"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__convective_storm",C,candidate
wxt_autumn__convective_storm__windy_dry,autumn,wx_convective_storm,wx_windy_dry,1,true,entry_weight(wx_windy_dry),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__windy_dry",C,candidate
wxt_autumn__convective_storm__windy_precip,autumn,wx_convective_storm,wx_windy_precip,2,true,entry_weight(wx_windy_precip),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__windy_precip",C,candidate
wxt_autumn__windy_dry__clear,autumn,wx_windy_dry,wx_clear,4,true,entry_weight(wx_clear),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__clear",C,candidate
wxt_autumn__windy_dry__partly_cloudy,autumn,wx_windy_dry,wx_partly_cloudy,13,true,entry_weight(wx_partly_cloudy),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__partly_cloudy",C,candidate
wxt_autumn__windy_dry__overcast,autumn,wx_windy_dry,wx_overcast,11,true,entry_weight(wx_overcast),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__overcast",C,candidate
wxt_autumn__windy_dry__fog,autumn,wx_windy_dry,wx_fog,6,true,entry_weight(wx_fog),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__fog",C,candidate
wxt_autumn__windy_dry__precip_light,autumn,wx_windy_dry,wx_precip_light,14,true,entry_weight(wx_precip_light),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__precip_light",C,candidate
wxt_autumn__windy_dry__precip_steady,autumn,wx_windy_dry,wx_precip_steady,12,true,entry_weight(wx_precip_steady),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__precip_steady",C,candidate
wxt_autumn__windy_dry__convective_storm,autumn,wx_windy_dry,wx_convective_storm,1,true,entry_weight(wx_convective_storm),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__convective_storm",C,candidate
wxt_autumn__windy_dry__windy_dry,autumn,wx_windy_dry,wx_windy_dry,189,true,self: (4 x 1 - 1) x 63 -> expected run 1 d,"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__windy_dry",C,candidate
wxt_autumn__windy_dry__windy_precip,autumn,wx_windy_dry,wx_windy_precip,2,true,entry_weight(wx_windy_precip),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__windy_precip",C,candidate
wxt_autumn__windy_precip__clear,autumn,wx_windy_precip,wx_clear,4,true,entry_weight(wx_clear),"Issue #133 decision D7 (owner, 2026-09-26): погода держится 1–3 дня; держащееся отклонение температуры; вид осадков зависит от температуры; одна цепочка на G0 с местными поправками по ландшафту; интервал 6 ч|weather_season_climatology.csv#wxc_autumn__clear",C,candidate
